latitude,longitude,scientificname,occurrenceRemarks,Year
43.7109861111,-72.3061833333,Hippodamia parenthesis,Note,2021
43.7109805556,-72.3061611111,Hippodamia parenthesis,Note,2021
43.7110111111,-72.3061916667,Hippodamia parenthesis,Note,2021
43.711025,-72.3061666667,Hippodamia parenthesis,Note,2021
48.1139944444,-96.1536666667,Hippodamia parenthesis,Note,2021
43.7110111111,-72.3061972222,Hippodamia parenthesis,Note,2021
43.7110138889,-72.3061916667,Hippodamia parenthesis,Note,2021
43.7110138889,-72.3061611111,Hippodamia parenthesis,Note,2021
43.7110055556,-72.3061611111,Hippodamia parenthesis,Note,2021
43.7110277778,-72.3061666667,Hippodamia parenthesis,Note,2021
43.7110333333,-72.3061972222,Hippodamia parenthesis,Note,2021
43.7110055556,-72.3061527778,Hippodamia parenthesis,Note,2021
43.710575,-72.30535,Hippodamia parenthesis,Note,2021
43.7106083333,-72.3054666667,Hippodamia parenthesis,Note,2021
43.710625,-72.3054722222,Hippodamia parenthesis,Note,2021
43.7106138889,-72.3054888889,Hippodamia parenthesis,Note,2021
43.7105972222,-72.3055111111,Hippodamia parenthesis,Note,2021
43.7105666667,-72.3055111111,Hippodamia parenthesis,Note,2021
43.7110111111,-72.3061611111,Hippodamia parenthesis,Note,2021
43.7109972222,-72.3061305556,Hippodamia parenthesis,Note,2021
43.7110027778,-72.3061361111,Hippodamia parenthesis,Note,2021
43.7105638889,-72.3053583333,Hippodamia parenthesis,Note,2021
43.8149866667,-72.2738534167,Hippodamia parenthesis,Note,2020
43.841325,-72.37386333,Hippodamia parenthesis,Note,2020
43.8147450833,-72.2736444167,Hippodamia parenthesis,Note,2020
43.8149873611,-72.2738338333,Hippodamia parenthesis,Note,2020
43.8149774167,-72.2738331944,Hippodamia parenthesis,Note,2020
43.8149900556,-72.2738601389,Hippodamia parenthesis,Note,2020
43.7517111111,-72.3688194444,Hippodamia parenthesis,Note,2020
43.62166667,-72.50834667,Hippodamia parenthesis,Note,2020
47.60961824,-103.376604019,Hippodamia parenthesis,Note,2018
52.20152,-107.2843183333,Hippodamia parenthesis,Note,2020
50.962520089,-106.4741925521,Hippodamia parenthesis,Note,2020
45.2100868056,-70.7909249167,Hippodamia parenthesis,Note,2018
42.708118,-103.009002,Hippodamia parenthesis,Note,2018
49.085,-115.132,Hippodamia parenthesis,Note,2011
35.8809666667,-106.30368,Hippodamia parenthesis,Note,2018
46.1270925,-112.94916,Hippodamia parenthesis,Note,2012
53.3902778,-112.45777,Hippodamia parenthesis,Note,2011
43.5976518502,-72.3797125663,Hippodamia parenthesis,Note,2020
43.6089421944,-72.3941521389,Hippodamia parenthesis,Note,2020
43.6095094298,-72.394736036,Hippodamia parenthesis,Note,2020
43.6093059722,-72.3940251389,Hippodamia parenthesis,Note,2020
43.6092857178,-72.3939187738,Hippodamia parenthesis,Note,2020
43.516695,-72.40119167,Hippodamia parenthesis,Note,2020
44.0445570768,-72.196861034,Hippodamia parenthesis,Note,2020
42.726836,-103.155107,Hippodamia parenthesis,Note,2012
43.62353667,-72.50782,Hippodamia parenthesis,Note,2020
46.5897598,-112.0212,Hippodamia parenthesis,Note,2013
32.668858,-109.87756,Hippodamia parenthesis,Note,2018
43.1275237915,-96.2069133247,Hippodamia parenthesis,Note,2018
41.30039006,-84.74354111,Hippodamia parenthesis,Note,2018
39.5722,-82.0423,Hippodamia parenthesis,Note,2018
43.85315,-101.203895,Hippodamia parenthesis,Note,2017
43.78692,-99.33918,Hippodamia parenthesis,Note,2017
46.7988428968,-96.1220347881,Hippodamia parenthesis,Note,2017
38.37482888,-84.42050125,Hippodamia parenthesis,Note,2018
47.680278,-92.878333,Hippodamia parenthesis,Note,2013
53.5365472222,-105.7734366667,Hippodamia parenthesis,Note,2020
44.5840707039,-104.7095077816,Hippodamia parenthesis,Note,2018
46.52779667,-121.34493333,Hippodamia parenthesis,Note,2020
49.6741854373,-103.8375150296,Hippodamia parenthesis,Note,2020
43.6233564236,-72.5084660947,Hippodamia parenthesis,Note,2020
49.75518,-106.76117,Hippodamia parenthesis,Note,2019
47.6642916667,-119.5977766667,Hippodamia parenthesis,Note,2019
40.9710716728,-105.0763320923,Hippodamia parenthesis,Note,2019
42.726836,-103.155107,Hippodamia parenthesis,Note,2019
47.369145,-92.404547,Hippodamia parenthesis,Note,2019
40.5237806752,-107.5640822438,Hippodamia parenthesis,Note,2019
40.5239040897,-107.5643180098,Hippodamia parenthesis,Note,2019
39.67,-104.45,Hippodamia parenthesis,Note,2012
38.53,-104.82136,Hippodamia parenthesis,Note,2012
35.930555999103184,-106.498889,Hippodamia parenthesis,Note,2012
35.93055725097656,-106.49888610839844,Hippodamia parenthesis,Note,2012
40.516476758,-109.5965526626,Hippodamia parenthesis,Note,2019
36.5572201247,-105.4167992994,Hippodamia parenthesis,Note,2019
44.2241280917,-96.3086488607,Hippodamia parenthesis,Note,2019
43.6365693,-113.30028,Hippodamia parenthesis,Note,2012
46.5958056,-112.02703,Hippodamia parenthesis,Note,2012
50.7944315228,-103.8990563623,Hippodamia parenthesis,Note,2020
43.27691,-91.846129,Hippodamia parenthesis,Note,2012
37.76627,-118.7039716667,Hippodamia parenthesis,Note,2018
47.0563053341,-79.7787161365,Hippodamia parenthesis,Note,2020
48.4984664917,-120.761756897,Hippodamia parenthesis,Note,2021
48.715392,-121.998253,Hippodamia parenthesis,Note,2021
39.3585,-105.3845,Hippodamia parenthesis,Note,2010
40.8230379722,-93.720465,Hippodamia parenthesis,Note,2021
44.4176216667,-70.8137066667,Hippodamia parenthesis,Note,2021
46.1815922649,-121.4834086227,Hippodamia parenthesis,Note,2021
38.2845844895,-104.6099780952,Hippodamia parenthesis,Note,2016
38.5259,-104.425,Hippodamia parenthesis,Note,2010
51.3521527778,-105.2159111111,Hippodamia parenthesis,Note,2016
41.505363,-121.112874,Hippodamia parenthesis,Note,2016
45.8407991426,-86.6721142922,Hippodamia parenthesis,Note,2021
38.8732135997,-106.9804895,Hippodamia parenthesis,Note,2021
34.2313194,-111.32466,Hippodamia parenthesis,Note,2013
38.5365,-104.417,Hippodamia parenthesis,Note,2013
39.338,-101.697,Hippodamia parenthesis,Note,2009
47.45706,-92.52196,Hippodamia parenthesis,Note,2016
50.97999954223633,-107.13999938964844,Hippodamia parenthesis,Note,2015
46.384576,-71.432848,Hippodamia parenthesis,Note,2015
46.383377,-71.430193,Hippodamia parenthesis,Note,2015
49.77000045776367,-100.62999725341795,Hippodamia parenthesis,Note,2015
33.526,-105.439,Hippodamia parenthesis,Note,2009
42.1887721,-120.34579,Hippodamia parenthesis,Note,2009
55.15,-118.81,Hippodamia parenthesis,Note,2014
43.532,-86.114,Hippodamia parenthesis,Note,2009
38.8709297,-99.332267,Hippodamia parenthesis,Note,2014
49.001,-106.557,Hippodamia parenthesis,Note,2014
37.7127,-118.7862,Hippodamia parenthesis,Note,2013
36.837209,-108.000093,Hippodamia parenthesis,Note,2016
43.426086225,-85.7396716024,Hippodamia parenthesis,Note,2016
43.7103877136,-72.3055797293,Hippodamia parenthesis,Note,2021
43.7187116667,-72.3281783333,Hippodamia parenthesis,Note,2021
35.907499999103415,-106.424444,Hippodamia parenthesis,Note,2013
42.629202,-97.854462,Hippodamia parenthesis,Note,2020
42.726836,-103.155107,Hippodamia parenthesis,Note,2020
40.3398264603,-105.5669483542,Hippodamia parenthesis,Note,2017
35.95361099910295,-106.44833300000002,Hippodamia parenthesis,Note,2013
40.8352424478,-83.2708619124,Hippodamia parenthesis,Note,2020
35.90305599910346,-106.423889,Hippodamia parenthesis,Note,2013
42.629202,-97.854462,Hippodamia parenthesis,Note,2017
35.5944433917,-105.2254735865,Hippodamia parenthesis,Note,2017
35.953609466552734,-106.44833374023438,Hippodamia parenthesis,Note,2013
35.907501220703125,-106.42444610595705,Hippodamia parenthesis,Note,2013
36.26871167,-106.92585,Hippodamia parenthesis,Note,2020
43.54374667,-72.26702833,Hippodamia parenthesis,Note,2020
35.90305709838867,-106.42388916015624,Hippodamia parenthesis,Note,2013
38.002792,-100.84914,Hippodamia parenthesis,Note,2013
43.7187383333,-72.3281866667,Hippodamia parenthesis,Note,2021
43.6325333333,-72.5090716667,Hippodamia parenthesis,Note,2021
43.6352666667,-72.5062783333,Hippodamia parenthesis,Note,2021
43.6358033333,-72.50553,Hippodamia parenthesis,Note,2021
43.6357833333,-72.5055166667,Hippodamia parenthesis,Note,2021
43.635825,-72.5055083333,Hippodamia parenthesis,Note,2021
43.6358033333,-72.5055166667,Hippodamia parenthesis,Note,2021
43.7106696502,-72.3056853754,Hippodamia parenthesis,Note,2021
43.49878,-72.5340716667,Hippodamia parenthesis,Note,2021
43.7199633333,-72.3296883333,Hippodamia parenthesis,Note,2021
51.1808350971,-97.6294898322,Hippodamia parenthesis,Note,2017
47.12928333,-99.25516333,Hippodamia parenthesis,Note,2020
43.6415845,-72.39862098,Hippodamia parenthesis,Note,2021
37.1677207,-104.50817,Hippodamia parenthesis,Note,2013
50.93999862670898,-113.98999786376952,Hippodamia parenthesis,Note,2015
50.94,-113.99,Hippodamia parenthesis,Note,2015
51.13170876,-114.25130603,Hippodamia parenthesis,Note,2020
50.9099989804,-114.0589247518,Hippodamia parenthesis,Note,2020
51.038026,-113.8398399722,Hippodamia parenthesis,Note,2020
51.037807,-113.840247,Hippodamia parenthesis,Note,2020
50.915575805,-113.9719362142,Hippodamia parenthesis,Note,2020
50.9083892458,-114.0180323853,Hippodamia parenthesis,Note,2020
50.9156197018,-113.9718161507,Hippodamia parenthesis,Note,2020
50.97468278,-114.03089171,Hippodamia parenthesis,Note,2020
51.1382432002,-114.1675062105,Hippodamia parenthesis,Note,2020
50.941,-113.991,Hippodamia parenthesis,Note,2015
38.7513999,-104.74391,Hippodamia parenthesis,Note,2013
38.72903,-104.69941667,Hippodamia parenthesis,Note,2020
43.0720305,-73.1129486,Hippodamia parenthesis,Note,2020
43.0642390101,-73.1165732593,Hippodamia parenthesis,Note,2020
41.1402520592,-81.8744358365,Hippodamia parenthesis,Note,2018
40.9598579407,-83.6566772461,Hippodamia parenthesis,Note,2021
43.0037978371,-71.0717430539,Hippodamia parenthesis,Note,2020
43.00561388,-71.07167783,Hippodamia parenthesis,Note,2020
42.029994,-91.630559,Hippodamia parenthesis,Note,2012
43.7736206796,-73.1038294907,Hippodamia parenthesis,Note,2020
42.4486111,-71.877777,Hippodamia parenthesis,Note,2010
42.4171283333,-87.804335,Hippodamia parenthesis,Note,2021
44.47732,-77.31387,Hippodamia parenthesis,Note,2021
42.106687,-83.430928,Hippodamia parenthesis,Note,2009
44.47816,-77.31357,Hippodamia parenthesis,Note,2020
44.47733,-77.31388,Hippodamia parenthesis,Note,2020
44.47721,-77.31408,Hippodamia parenthesis,Note,2019
44.47729,-77.31394,Hippodamia parenthesis,Note,2019
44.47725,-77.31404,Hippodamia parenthesis,Note,2020
44.4775858853,-77.313245236,Hippodamia parenthesis,Note,2016
39.5744781,-76.992561,Hippodamia parenthesis,Note,2014
39.5753791,-76.995814,Hippodamia parenthesis,Note,2012
42.2513,-83.86518,Hippodamia parenthesis,Note,2012
41.8927032117,-89.3513232567,Hippodamia parenthesis,Note,2021
39.5753791,-76.995814,Hippodamia parenthesis,Note,2010
42.45551,-71.906877,Hippodamia parenthesis,Note,2009
41.88859167,-89.34521333,Hippodamia parenthesis,Note,2020
45.4329538713,-93.1915715455,Hippodamia parenthesis,Note,2012
42.367675,-87.81339167,Hippodamia parenthesis,Note,2020
41.3505719814,-81.3677501678,Hippodamia parenthesis,Note,2014
41.7607140681,-81.2877079379,Hippodamia parenthesis,Note,2021
43.8991383333,-77.0551916667,Hippodamia parenthesis,Note,2021
41.3331196997,-81.4100928997,Hippodamia parenthesis,Note,2021
44.614035,-79.0595983333,Hippodamia parenthesis,Note,2018
44.5728151091,-75.7213850487,Hippodamia parenthesis,Note,2020
45.4041671753,-93.186668396,Hippodamia parenthesis,Note,2018
47.27044386,-91.26982555,Hippodamia parenthesis,Note,2020
42.65565,-80.5727183333,Hippodamia parenthesis,Note,2021
40.612365,-120.720234,Hippodamia parenthesis,Note,2015
45.4194013,-93.194041,Hippodamia parenthesis,Note,2012
41.410804,-81.363058,Hippodamia parenthesis,Note,2010
41.4113283333,-81.3636783333,Hippodamia parenthesis,Note,2017
44.3190404161,-76.5420524116,Hippodamia parenthesis,Note,2020
35.58433,-83.0713721667,Hippodamia parenthesis,Note,2019
41.411047,-81.363338,Hippodamia parenthesis,Note,2010
35.585613,-83.071509,Hippodamia parenthesis,Note,2020
44.088378,-94.037045,Hippodamia parenthesis,Note,2012
44.7108632295,-93.1629880303,Hippodamia parenthesis,Note,2020
41.9997382027,-71.3035662878,Hippodamia parenthesis,Note,2020
41.6122336256,-83.8074899315,Hippodamia parenthesis,Note,2021
44.8896571901,-76.1274402962,Hippodamia parenthesis,Note,2019
44.4700135058,-93.1446702193,Hippodamia parenthesis,Note,2020
38.0497996,-84.458548,Hippodamia parenthesis,Note,2009
42.1266358914,-71.3696484957,Hippodamia parenthesis,Note,2020
42.9911348637,-85.7326698303,Hippodamia parenthesis,Note,2020
44.466636,-93.178975,Hippodamia parenthesis,Note,2014
44.466636,-93.178975,Hippodamia parenthesis,Note,2013
44.501709,-93.029329,Hippodamia parenthesis,Note,2015
42.7077,-80.34139,Hippodamia parenthesis,Note,2011
42.70769882202149,-80.34139251708984,Hippodamia parenthesis,Note,2011
47.18333,-92.60223,Hippodamia parenthesis,Note,2015
47.21882,-92.62096,Hippodamia parenthesis,Note,2015
47.1482941491,-92.7688490279,Hippodamia parenthesis,Note,2021
47.1779233759,-92.5420712477,Hippodamia parenthesis,Note,2020
39.1278989722,-84.790907,Hippodamia parenthesis,Note,2021
42.587072,-72.573941,Hippodamia parenthesis,Note,2014
42.587072,-72.573941,Hippodamia parenthesis,Note,2015
42.587072,-72.573941,Hippodamia parenthesis,Note,2012
41.356505,-81.6940916667,Hippodamia parenthesis,Note,2016
46.841830552,-71.2074664003,Hippodamia parenthesis,Note,2020
46.9181226648,-71.2139392774,Hippodamia parenthesis,Note,2021
46.9109031761,-71.2266362822,Hippodamia parenthesis,Note,2021
46.9103756286,-71.1826451018,Hippodamia parenthesis,Note,2021
46.9267953776,-71.1961498529,Hippodamia parenthesis,Note,2020
46.9251833984,-71.1964288026,Hippodamia parenthesis,Note,2020
46.9261796933,-71.1970230989,Hippodamia parenthesis,Note,2020
46.9268746784,-71.1967891284,Hippodamia parenthesis,Note,2020
42.743690724,-71.0347427393,Hippodamia parenthesis,Note,2020
45.0479759101,-75.9226717166,Hippodamia parenthesis,Note,2020
45.0492368879,-75.923576653,Hippodamia parenthesis,Note,2020
44.294912,-92.215112,Hippodamia parenthesis,Note,2013
42.5189577881,-83.0046091568,Hippodamia parenthesis,Note,2021
47.63,-92.863333,Hippodamia parenthesis,Note,2014
41.394495,-95.953144,Hippodamia parenthesis,Note,2016
45.5049658,-76.6298365,Hippodamia parenthesis,Note,2020
51.1055548949,-114.1236425841,Hippodamia parenthesis,Note,2021
50.9911966667,-114.144815,Hippodamia parenthesis,Note,2021
51.0425305556,-114.0317722222,Hippodamia parenthesis,Note,2021
51.0452194,-114.06301,Hippodamia parenthesis,Note,2013
42.337237,-83.19795,Hippodamia parenthesis,Note,2009
40.131933,-88.29027,Hippodamia parenthesis,Note,2015
40.136824,-88.216752,Hippodamia parenthesis,Note,2015
40.0723740639,-88.2584977519,Hippodamia parenthesis,Note,2021
40.149355419,-88.25204378,Hippodamia parenthesis,Note,2019
44.8805732727,-92.6276550293,Hippodamia parenthesis,Note,2021
41.0116733127,-81.5193247037,Hippodamia parenthesis,Note,2012
44.2857916667,-72.5759027778,Hippodamia parenthesis,Note,2020
44.2999640494,-72.5627070987,Hippodamia parenthesis,Note,2021
44.2426972222,-72.5485361111,Hippodamia parenthesis,Note,2020
44.2725386667,-72.5555510217,Hippodamia parenthesis,Note,2020
44.3129216667,-72.4207216667,Hippodamia parenthesis,Note,2021
44.2425194444,-72.5489527778,Hippodamia parenthesis,Note,2021
44.3128282067,-72.4205587933,Hippodamia parenthesis,Note,2021
41.0814447,-81.519005,Hippodamia parenthesis,Note,2012
40.7009055556,-77.9574027778,Hippodamia parenthesis,Note,2021
45.2090025,-93.2955837,Hippodamia parenthesis,Note,2019
40.887275,-77.834459,Hippodamia parenthesis,Note,2017
40.7979240417,-77.9985809326,Hippodamia parenthesis,Note,2017
40.799150016,-77.8923960451,Hippodamia parenthesis,Note,2020
41.0080810997,-81.401983,Hippodamia parenthesis,Note,2021
42.0872303604,-71.1770836494,Hippodamia parenthesis,Note,2020
45.2233708996,-93.2748620423,Hippodamia parenthesis,Note,2021
45.2233633428,-93.2749371442,Hippodamia parenthesis,Note,2021
45.2233633428,-93.2748942288,Hippodamia parenthesis,Note,2021
42.0220716667,-74.0755183333,Hippodamia parenthesis,Note,2017
41.105181,-81.41305,Hippodamia parenthesis,Note,2015
40.9668189756,-79.6136206651,Hippodamia parenthesis,Note,2021
39.0637922,-78.0652661,Hippodamia parenthesis,Note,2021
38.962592,-77.8568829722,Hippodamia parenthesis,Note,2021
38.965017,-77.8550299722,Hippodamia parenthesis,Note,2021
38.9646019722,-77.8535339722,Hippodamia parenthesis,Note,2021
50.6805566667,-121.457465,Hippodamia parenthesis,Note,2020
40.7753606111,-77.8502197222,Hippodamia parenthesis,Note,2021
42.2314158,-71.1379795,Hippodamia parenthesis,Note,2020
42.459085,-71.275566,Hippodamia parenthesis,Note,2008
42.459085,-71.275566,Hippodamia parenthesis,Note,2010
42.5643559476,-71.1792484476,Hippodamia parenthesis,Note,2021
42.3647154719,-71.2368285701,Hippodamia parenthesis,Note,2021
42.4550372697,-71.083552514,Hippodamia parenthesis,Note,2021
42.4515716667,-71.0872583333,Hippodamia parenthesis,Note,2020
42.4022078936,-71.1985303479,Hippodamia parenthesis,Note,2020
39.05786,-76.576891,Hippodamia parenthesis,Note,2020
44.55045700073242,-73.1253662109375,Hippodamia parenthesis,Note,2012
44.550456,-73.125367,Hippodamia parenthesis,Note,2012
44.550456,-73.12537,Hippodamia parenthesis,Note,2012
46.609598,-81.012595,Hippodamia parenthesis,Note,2020
44.49862,-73.24662,Hippodamia parenthesis,Note,2021
44.49208,-73.240355,Hippodamia parenthesis,Note,2021
43.3594444,-73.656944,Hippodamia parenthesis,Note,2011
38.8901095465,-104.7430129722,Hippodamia parenthesis,Note,2020
44.9477804587,-75.7230388893,Hippodamia parenthesis,Note,2021
44.3739366667,-72.9036116667,Hippodamia parenthesis,Note,2019
42.2237466667,-71.322945,Hippodamia parenthesis,Note,2020
44.664831,-73.348248,Hippodamia parenthesis,Note,2018
38.88348164,-104.8318955771,Hippodamia parenthesis,Note,2020
45.8855025293,-77.273935827,Hippodamia parenthesis,Note,2020
45.1339195,-93.1479195,Hippodamia parenthesis,Note,2018
42.4525621998,-73.3811392339,Hippodamia parenthesis,Note,2020
38.894777,-104.69706,Hippodamia parenthesis,Note,2010
45.0672874451,-93.3816223145,Hippodamia parenthesis,Note,2021
41.8403786,-71.249493,Hippodamia parenthesis,Note,2012
41.8841514,-87.632408,Hippodamia parenthesis,Note,2013
41.8842506,-87.632446,Hippodamia parenthesis,Note,2013
42.6780723611,-72.11013175,Hippodamia parenthesis,Note,2020
43.556923,-72.89477,Hippodamia parenthesis,Note,2021
38.8417663,-104.84572,Hippodamia parenthesis,Note,2014
38.8417663,-104.84572,Hippodamia parenthesis,Note,2015
38.8334312,-104.8218,Hippodamia parenthesis,Note,2014
38.8334312,-104.8218,Hippodamia parenthesis,Note,2015
38.8338816,-104.82136,Hippodamia parenthesis,Note,2011
38.833881,-104.82136,Hippodamia parenthesis,Note,2011
38.8338816,-104.82136,Hippodamia parenthesis,Note,2012
38.8338816,-104.82136,Hippodamia parenthesis,Note,2010
42.5197,-71.3251866667,Hippodamia parenthesis,Note,2021
41.965,-87.63472,Hippodamia parenthesis,Note,2010
44.3798,-72.9446972222,Hippodamia parenthesis,Note,2021
42.635475,-70.970827,Hippodamia parenthesis,Note,2021
40.4396098934,-79.947068207,Hippodamia parenthesis,Note,2021
40.440569,-79.959705,Hippodamia parenthesis,Note,2015
40.440569,-79.959705,Hippodamia parenthesis,Note,2012
43.44578,-70.663219,Hippodamia parenthesis,Note,2014
43.44578,-70.663219,Hippodamia parenthesis,Note,2011
45.2286972222,-76.1963138889,Hippodamia parenthesis,Note,2020
41.7561781599,-72.1797172277,Hippodamia parenthesis,Note,2020
42.529795,-71.3637133333,Hippodamia parenthesis,Note,2021
44.82097628,-73.09338452,Hippodamia parenthesis,Note,2021
40.1716856328,-105.2152490616,Hippodamia parenthesis,Note,2017
40.1717967345,-105.2152076499,Hippodamia parenthesis,Note,2017
42.5670835682,-72.3407178464,Hippodamia parenthesis,Note,2020
42.6819287741,-82.9298945547,Hippodamia parenthesis,Note,2021
41.4656,-71.49,Hippodamia parenthesis,Note,2013
44.8897911966,-73.466287426,Hippodamia parenthesis,Note,2019
45.1390312997,-76.3840890997,Hippodamia parenthesis,Note,2021
44.720575,-73.4314027778,Hippodamia parenthesis,Note,2020
41.48958592,-71.52560779,Hippodamia parenthesis,Note,2020
40.1972427344,-105.2709767023,Hippodamia parenthesis,Note,2020
46.624203,-71.497819,Hippodamia parenthesis,Note,2015
44.8659632635,-73.3023939282,Hippodamia parenthesis,Note,2021
45.78398,-75.0989916667,Hippodamia parenthesis,Note,2021
44.3815216667,-72.88678,Hippodamia parenthesis,Note,2018
40.1672068,-105.10192,Hippodamia parenthesis,Note,2010
44.41546,-73.10119,Hippodamia parenthesis,Note,2012
44.41545867919922,-73.10118865966797,Hippodamia parenthesis,Note,2012
42.6699981861,-83.038062022,Hippodamia parenthesis,Note,2020
44.4959866667,-73.207895,Hippodamia parenthesis,Note,2019
42.2997226349,-72.2390587418,Hippodamia parenthesis,Note,2019
44.4711239946,-73.1941439908,Hippodamia parenthesis,Note,2021
44.475682,-73.12727,Hippodamia parenthesis,Note,2012
40.6020599092,-74.5327065784,Hippodamia parenthesis,Note,2012
48.3380393,-70.883453,Hippodamia parenthesis,Note,2012
42.4718153,-76.438202,Hippodamia parenthesis,Note,2010
42.484695,-76.534355,Hippodamia parenthesis,Note,2021
42.46415,-76.48114,Hippodamia parenthesis,Note,2016
40.3062095,-105.07916,Hippodamia parenthesis,Note,2014
38.9341583,-104.60948,Hippodamia parenthesis,Note,2014
38.9341583,-104.60948,Hippodamia parenthesis,Note,2015
38.9330494,-104.60858,Hippodamia parenthesis,Note,2009
38.9341583,-104.60948,Hippodamia parenthesis,Note,2011
52.1206945,-106.57884167,Hippodamia parenthesis,Note,2020
52.1301335397,-106.7464106542,Hippodamia parenthesis,Note,2020
49.0142842957,-119.5893362523,Hippodamia parenthesis,Note,2020
38.9319879722,-77.303093,Hippodamia parenthesis,Note,2020
51.2173694444,-123.1841833333,Hippodamia parenthesis,Note,2020
49.1520361111,-120.7662722222,Hippodamia parenthesis,Note,2020
51.2075277778,-123.2888861111,Hippodamia parenthesis,Note,2020
52.1863124069,-106.6173561523,Hippodamia parenthesis,Note,2020
53.9230859787,-106.0856730212,Hippodamia parenthesis,Note,2020
49.06183617,-120.82567,Hippodamia parenthesis,Note,2020
40.4614972222,-94.783675,Hippodamia parenthesis,Note,2020
44.08431117,-69.80152167,Hippodamia parenthesis,Note,2020
52.1246619478,-106.7604004339,Hippodamia parenthesis,Note,2020
45.0685676034,-75.0084642693,Hippodamia parenthesis,Note,2020
51.4191416667,-122.2783083333,Hippodamia parenthesis,Note,2020
52.9709466667,-114.0222983333,Hippodamia parenthesis,Note,2020
44.1866666667,-78.3855555556,Hippodamia parenthesis,Note,2020
42.9865446,-73.6406992,Hippodamia parenthesis,Note,2020
40.91055,-76.09800833,Hippodamia parenthesis,Note,2020
41.1098916667,-77.4890916667,Hippodamia parenthesis,Note,2020
41.137485453,-78.7152114139,Hippodamia parenthesis,Note,2020
41.0638569859,-75.5610824566,Hippodamia parenthesis,Note,2020
50.0360852938,-110.7207301458,Hippodamia parenthesis,Note,2020
37.1910166667,-118.6666555556,Hippodamia parenthesis,Note,2020
49.110649,-119.674355,Hippodamia parenthesis,Note,2020
44.3252936741,-78.331309855,Hippodamia parenthesis,Note,2020
52.258793711,-113.7883910537,Hippodamia parenthesis,Note,2020
45.1688713,-73.6815322,Hippodamia parenthesis,Note,2020
45.811895784,-108.4865508042,Hippodamia parenthesis,Note,2020
39.172845899,-119.8953683589,Hippodamia parenthesis,Note,2020
41.9514742938,-71.8429738283,Hippodamia parenthesis,Note,2020
40.87029167,-81.37372,Hippodamia parenthesis,Note,2020
42.11379717,-89.23137,Hippodamia parenthesis,Note,2020
39.6327058227,-105.148839388,Hippodamia parenthesis,Note,2020
