latitude,longitude,scientificname,occurrenceRemarks,Year
55.15,-118.81,Hippodamia parenthesis,Note,2014
43.532,-86.114,Hippodamia parenthesis,Note,2009
38.8709297,-99.332267,Hippodamia parenthesis,Note,2014
49.001,-106.557,Hippodamia parenthesis,Note,2014
40.9668189756,-79.6136206651,Hippodamia parenthesis,Note,2021
44.613772,-71.33994,Hippodamia parenthesis,Note,2009
42.393333,-71.805552,Hippodamia parenthesis,Note,2009
44.5793388371,-75.0952804564,Hippodamia parenthesis,Note,2021
52.810001373291016,-118.0199966430664,Hippodamia parenthesis,Note,2010
40.6208282942,-73.2842367143,Hippodamia parenthesis,Note,2021
52.79999923706055,-118.0199966430664,Hippodamia parenthesis,Note,2010
42.7031,-85.80108,Hippodamia parenthesis,Note,2010
43.906,-77.24,Hippodamia parenthesis,Note,2009
48.958101,-113.891637,Hippodamia parenthesis,Note,2016
49.0149111167,-114.0213305,Hippodamia parenthesis,Note,2021
42.3316307,-73.611968,Hippodamia parenthesis,Note,2016
49.485634,-113.9366,Hippodamia parenthesis,Note,2009
43.426086225,-85.7396716024,Hippodamia parenthesis,Note,2016
35.585613,-83.071509,Hippodamia parenthesis,Note,2020
42.5670835682,-72.3407178464,Hippodamia parenthesis,Note,2020
45.870208740234375,-82.54186248779297,Hippodamia parenthesis,Note,2010
45.811895784,-108.4865508042,Hippodamia parenthesis,Note,2020
42.629202,-97.854462,Hippodamia parenthesis,Note,2020
39.172845899,-119.8953683589,Hippodamia parenthesis,Note,2020
41.7561781599,-72.1797172277,Hippodamia parenthesis,Note,2020
41.9514742938,-71.8429738283,Hippodamia parenthesis,Note,2020
40.8352424478,-83.2708619124,Hippodamia parenthesis,Note,2020
41.52351,-87.086655,Hippodamia parenthesis,Note,2017
40.87029167,-81.37372,Hippodamia parenthesis,Note,2020
41.88859167,-89.34521333,Hippodamia parenthesis,Note,2020
42.11379717,-89.23137,Hippodamia parenthesis,Note,2020
42.629202,-97.854462,Hippodamia parenthesis,Note,2017
35.5944433917,-105.2254735865,Hippodamia parenthesis,Note,2017
42.0220716667,-74.0755183333,Hippodamia parenthesis,Note,2017
43.822605,-71.181589,Hippodamia parenthesis,Note,2011
36.26871167,-106.92585,Hippodamia parenthesis,Note,2020
43.0005135107,-71.4570647323,Hippodamia parenthesis,Note,2020
43.54374667,-72.26702833,Hippodamia parenthesis,Note,2020
42.9160323504,-72.2980615497,Hippodamia parenthesis,Note,2020
42.895585,-71.582737,Hippodamia parenthesis,Note,2020
44.613772,-71.33994,Hippodamia parenthesis,Note,2011
42.895585,-71.582737,Hippodamia parenthesis,Note,2011
44.1299276385,-76.155712524,Hippodamia parenthesis,Note,2020
38.002792,-100.84914,Hippodamia parenthesis,Note,2013
45.87021,-82.54186,Hippodamia parenthesis,Note,2010
43.6955680265,-86.5119436691,Hippodamia parenthesis,Note,2021
49.6314703465,-109.8747396469,Hippodamia parenthesis,Note,2017
37.853807,-118.961375,Hippodamia parenthesis,Note,2021
40.7306098,-79.745323,Hippodamia parenthesis,Note,2013
43.2488095688,-85.6266525015,Hippodamia parenthesis,Note,2021
42.6819287741,-82.9298945547,Hippodamia parenthesis,Note,2021
52.808,-118.023,Hippodamia parenthesis,Note,2010
44.660844,-83.405247,Hippodamia parenthesis,Note,2017
44.3798,-72.9446972222,Hippodamia parenthesis,Note,2021
52.8,-118.02,Hippodamia parenthesis,Note,2010
45.4279561153,-93.7173880261,Hippodamia parenthesis,Note,2020
44.9624012523,-85.6585381957,Hippodamia parenthesis,Note,2020
42.6699981861,-83.038062022,Hippodamia parenthesis,Note,2020
42.367675,-87.81339167,Hippodamia parenthesis,Note,2020
46.861581177,-113.9977949281,Hippodamia parenthesis,Note,2019
51.1808350971,-97.6294898322,Hippodamia parenthesis,Note,2017
42.9911348637,-85.7326698303,Hippodamia parenthesis,Note,2020
47.12928333,-99.25516333,Hippodamia parenthesis,Note,2020
44.7858944444,-85.5666083333,Hippodamia parenthesis,Note,2020
43.9530055556,-72.8200222222,Hippodamia parenthesis,Note,2021
37.1677207,-104.50817,Hippodamia parenthesis,Note,2013
43.556923,-72.89477,Hippodamia parenthesis,Note,2021
46.6073358922,-89.5802043738,Hippodamia parenthesis,Note,2020
44.7108632295,-93.1629880303,Hippodamia parenthesis,Note,2020
47.1482941491,-92.7688490279,Hippodamia parenthesis,Note,2021
47.18333,-92.60223,Hippodamia parenthesis,Note,2015
47.21882,-92.62096,Hippodamia parenthesis,Note,2015
47.3135176224,-92.6201386721,Hippodamia parenthesis,Note,2021
47.1779233759,-92.5420712477,Hippodamia parenthesis,Note,2020
40.6234989355,-80.0309310077,Hippodamia parenthesis,Note,2021
43.2507516667,-71.7377966667,Hippodamia parenthesis,Note,2017
43.62166667,-72.50834667,Hippodamia parenthesis,Note,2020
43.5976518502,-72.3797125663,Hippodamia parenthesis,Note,2020
43.6089421944,-72.3941521389,Hippodamia parenthesis,Note,2020
43.6095094298,-72.394736036,Hippodamia parenthesis,Note,2020
43.6093059722,-72.3940251389,Hippodamia parenthesis,Note,2020
43.6092857178,-72.3939187738,Hippodamia parenthesis,Note,2020
43.516695,-72.40119167,Hippodamia parenthesis,Note,2020
43.62353667,-72.50782,Hippodamia parenthesis,Note,2020
43.6233564236,-72.5084660947,Hippodamia parenthesis,Note,2020
43.49878,-72.5340716667,Hippodamia parenthesis,Note,2021
42.4718153,-76.438202,Hippodamia parenthesis,Note,2010
42.484695,-76.534355,Hippodamia parenthesis,Note,2021
42.46415,-76.48114,Hippodamia parenthesis,Note,2016
41.3505719814,-81.3677501678,Hippodamia parenthesis,Note,2014
41.172451,-71.557807,Hippodamia parenthesis,Note,2016
41.3738725149,-71.9529201743,Hippodamia parenthesis,Note,2017
41.8403786,-71.249493,Hippodamia parenthesis,Note,2012
40.440569,-79.959705,Hippodamia parenthesis,Note,2015
40.4396098934,-79.947068207,Hippodamia parenthesis,Note,2021
40.440569,-79.959705,Hippodamia parenthesis,Note,2012
41.0116733127,-81.5193247037,Hippodamia parenthesis,Note,2012
44.664831,-73.348248,Hippodamia parenthesis,Note,2018
41.3331196997,-81.4100928997,Hippodamia parenthesis,Note,2021
41.4113283333,-81.3636783333,Hippodamia parenthesis,Note,2017
41.410804,-81.363058,Hippodamia parenthesis,Note,2010
41.411047,-81.363338,Hippodamia parenthesis,Note,2010
41.0080810997,-81.401983,Hippodamia parenthesis,Note,2021
39.0637922,-78.0652661,Hippodamia parenthesis,Note,2021
42.8854408,-78.878463,Hippodamia parenthesis,Note,2016
41.4130877,-73.8650795,Hippodamia parenthesis,Note,2016
38.962592,-77.8568829722,Hippodamia parenthesis,Note,2021
38.965017,-77.8550299722,Hippodamia parenthesis,Note,2021
38.9646019722,-77.8535339722,Hippodamia parenthesis,Note,2021
43.6325333333,-72.5090716667,Hippodamia parenthesis,Note,2021
43.6352666667,-72.5062783333,Hippodamia parenthesis,Note,2021
43.6358033333,-72.50553,Hippodamia parenthesis,Note,2021
43.6357833333,-72.5055166667,Hippodamia parenthesis,Note,2021
43.635825,-72.5055083333,Hippodamia parenthesis,Note,2021
43.6358033333,-72.5055166667,Hippodamia parenthesis,Note,2021
43.6415845,-72.39862098,Hippodamia parenthesis,Note,2021
47.2862,-92.62926,Hippodamia parenthesis,Note,2015
47.2862067514,-92.6263531909,Hippodamia parenthesis,Note,2020
47.2865815618,-92.6259101724,Hippodamia parenthesis,Note,2020
49.7404533333,-112.8670366667,Hippodamia parenthesis,Note,2018
44.3809620129,-78.3303121125,Hippodamia parenthesis,Note,2021
44.3252936741,-78.331309855,Hippodamia parenthesis,Note,2020
44.313531387,-78.3138942719,Hippodamia parenthesis,Note,2015
44.253,-78.415,Hippodamia parenthesis,Note,2015
44.253,-78.415,Hippodamia parenthesis,Note,2016
41.3107986,-105.59031,Hippodamia parenthesis,Note,2016
41.0814447,-81.519005,Hippodamia parenthesis,Note,2012
41.105181,-81.41305,Hippodamia parenthesis,Note,2015
44.55045700073242,-73.1253662109375,Hippodamia parenthesis,Note,2012
44.550456,-73.125367,Hippodamia parenthesis,Note,2012
44.550456,-73.12537,Hippodamia parenthesis,Note,2012
41.8841514,-87.632408,Hippodamia parenthesis,Note,2013
41.8842506,-87.632446,Hippodamia parenthesis,Note,2013
44.41546,-73.10119,Hippodamia parenthesis,Note,2012
44.41545867919922,-73.10118865966797,Hippodamia parenthesis,Note,2012
41.965,-87.63472,Hippodamia parenthesis,Note,2010
44.4959866667,-73.207895,Hippodamia parenthesis,Note,2019
44.475682,-73.12727,Hippodamia parenthesis,Note,2012
44.49208,-73.240355,Hippodamia parenthesis,Note,2021
44.4711239946,-73.1941439908,Hippodamia parenthesis,Note,2021
44.49862,-73.24662,Hippodamia parenthesis,Note,2021
40.252908,-74.711654,Hippodamia parenthesis,Note,2015
40.3044571667,-74.6956231389,Hippodamia parenthesis,Note,2018
40.6020599092,-74.5327065784,Hippodamia parenthesis,Note,2012
40.131933,-88.29027,Hippodamia parenthesis,Note,2015
40.136824,-88.216752,Hippodamia parenthesis,Note,2015
40.149355419,-88.25204378,Hippodamia parenthesis,Note,2019
40.0723740639,-88.2584977519,Hippodamia parenthesis,Note,2021
38.9319879722,-77.303093,Hippodamia parenthesis,Note,2020
44.748298645,-79.8631591797,Hippodamia parenthesis,Note,2019
43.27691,-91.846129,Hippodamia parenthesis,Note,2012
38.8334312,-104.8218,Hippodamia parenthesis,Note,2014
38.8334312,-104.8218,Hippodamia parenthesis,Note,2015
38.8338816,-104.82136,Hippodamia parenthesis,Note,2011
38.833881,-104.82136,Hippodamia parenthesis,Note,2011
38.8338816,-104.82136,Hippodamia parenthesis,Note,2012
38.8338816,-104.82136,Hippodamia parenthesis,Note,2010
39.1205711,-104.16786,Hippodamia parenthesis,Note,2016
38.2845844895,-104.6099780952,Hippodamia parenthesis,Note,2016
47.45706,-92.52196,Hippodamia parenthesis,Note,2016
44.4775858853,-77.313245236,Hippodamia parenthesis,Note,2016
41.356505,-81.6940916667,Hippodamia parenthesis,Note,2016
47.08933,-104.70608,Hippodamia parenthesis,Note,2016
41.394495,-95.953144,Hippodamia parenthesis,Note,2016
36.837209,-108.000093,Hippodamia parenthesis,Note,2016
42.558375,-73.654656,Hippodamia parenthesis,Note,2016
